id,spieler1,spieler2,torep1,torep2,,datum,eintragdatum,uhrzeit,PunkteSpieler1,PunkteSpieler2,groesse
1787,Hafenkneipenleiter,KubbJunkie,0,1,,19.04.2011,20.04.2011,08:03:58,-9,9,1
1788,Hafenkneipenleiter,Mistoepfel,0,1,,19.04.2011,20.04.2011,08:04:06,-14,14,1
1789,Hafenkneipenleiter,Gravensteiner,0,1,,19.04.2011,20.04.2011,08:04:11,-5,5,1
1790,Hafenkneipenleiter,Rico,3,0,,19.04.2011,20.04.2011,08:04:21,7,-7,1
1792,Gravensteiner / Mistoepfel,Rico / Hafenkneipenleiter,2,1,,19.04.2011,20.04.2011,08:06:38,0,0,2
1793,Fleischbueb,Ivan,1,0,,20.04.2011,20.04.2011,23:00:56,14,-14,1
1794,Granatoepfel / Gravensteiner,Rico / Hafenkneipenleiter,5,0,,20.04.2011,20.04.2011,23:16:04,22,-22,2
1795,Hafenkneipenleiter,Rico,1,1,,20.04.2011,21.04.2011,08:06:11,-16,16,1
1796,Beno,Hekla,3,5,,21.04.2011,21.04.2011,20:58:32,-19,19,1
1797,Ghandu,Fleischbueb,3,0,,21.04.2011,21.04.2011,23:57:38,27,-27,1
1798,Calvados,KubbJunkie,1,1,,22.04.2011,22.04.2011,00:56:52,16,-16,1
1799,Muerbi,Mistoepfel,1,0,,21.04.2011,22.04.2011,10:09:32,25,-25,1
1800,Cheesu / Minu,Saennae / Simi,4,0,,21.04.2011,22.04.2011,12:42:35,26,-26,2
1801,Cheesu / Minu,Fleischbueb / Ghandu,1,0,,21.04.2011,22.04.2011,12:42:48,15,-15,2
1802,Stoeckliknicker,Kubb n Ales,1,1,,21.04.2011,22.04.2011,12:43:15,-1,1,3
1803,Beni,mese,1,0,,21.04.2011,22.04.2011,17:44:26,22,-22,1
1804,Gravensteiner / Boskoop,Granatoepfel / Mistoepfel,19,10,,22.04.2011,23.04.2011,01:14:26,23,-23,2
1806,Cheesu,Ghandu,1,1,,22.04.2011,23.04.2011,13:26:48,-9,9,1
1807,Cheesu,Fleischbueb,1,1,,22.04.2011,23.04.2011,13:26:58,-11,11,1
1808,Cheesu,Minu,5,2,,22.04.2011,23.04.2011,13:27:11,9,-9,1
1809,Rini,mordillo,1,1,,23.04.2011,23.04.2011,22:29:35,-4,4,1
1810,Gravensteiner / Boskoop,Granatoepfel / Mistoepfel,6,1,,23.04.2011,23.04.2011,23:55:10,20,-20,2
1811,Chuck Horris,ingo,2,0,,23.04.2011,24.04.2011,15:33:25,17,-17,1
4949,Ghandu,Samweis,1,0,,09.05.2011,09.05.2011,14:23:12,21,-21,1
1813,Rini,mordillo,0,1,,24.04.2011,25.04.2011,10:39:14,-17,17,1
1814,Sir Bunbury,Down by law,3,0,,25.04.2011,25.04.2011,21:05:17,18,-18,1
1815,Granatoepfel,KubbJunkie,0,5,,25.04.2011,25.04.2011,21:10:32,-9,9,1
1816,Granatoepfel,Mistoepfel,0,1,,25.04.2011,25.04.2011,21:10:52,-8,8,1
1817,Granatoepfel,Gravensteiner,0,5,,25.04.2011,25.04.2011,21:11:15,-4,4,1
1818,Granatoepfel,Boskoop,1,1,,25.04.2011,25.04.2011,21:11:36,7,-7,1
1819,Granatoepfel,Rico,1,0,,25.04.2011,25.04.2011,21:11:56,9,-9,1
1820,Gravensteiner,KubbJunkie,9,5,,25.04.2011,26.04.2011,07:49:08,-8,8,1
1821,Hafenkneipenleiter,KubbJunkie,3,2,,25.04.2011,26.04.2011,07:49:26,19,-19,1
1822,Rico / Hafenkneipenleiter,Gravensteiner / Mistoepfel,0,2,,25.04.2011,26.04.2011,07:50:24,-14,14,2
1823,Hafenkneipenleiter,KubbJunkie,4,0,,26.04.2011,26.04.2011,20:43:53,39,-39,1
1824,Gravensteiner,Hafenkneipenleiter,4,0,,26.04.2011,26.04.2011,20:44:19,8,-8,1
1825,Gravensteiner,KubbJunkie,0,3,,26.04.2011,26.04.2011,20:45:14,-38,38,1
1826,Gravensteiner / Mistoepfel,KubbJunkie / Hafenkneipenleiter,4,2,,26.04.2011,26.04.2011,20:51:02,10,-10,2
1827,Gravensteiner / Mistoepfel,KubbJunkie / Granatoepfel,2,0,,26.04.2011,26.04.2011,20:52:05,21,-21,2
1828,sabrina,Sam,1,0,,26.04.2011,26.04.2011,23:12:48,15,-15,1
1829,Wolf,Sonja,10,3,,26.04.2011,27.04.2011,15:35:56,7,-7,1
1830,Wolf,Saskia,4,0,,26.04.2011,27.04.2011,15:38:51,19,-19,1
1831,Bjoern,mathis,1,3,,27.04.2011,27.04.2011,20:39:36,-19,19,1
1832,Sam,haemp,0,1,,28.04.2011,28.04.2011,20:22:54,-4,4,1
1833,Cheesu,Kubbtaen Jack,1,0,,29.04.2011,29.04.2011,21:14:14,5,-5,1
1834,Fleischbueb,Ghandu,1,2,,28.04.2011,29.04.2011,23:49:56,-5,5,1
1835,Sir Bunbury,Jean Jamais,1,0,,29.04.2011,30.04.2011,14:32:40,17,-17,1
1836,Hafenkneipenleiter,Muerbi,1,0,,30.04.2011,01.05.2011,01:24:36,7,-7,1
1837,Hafenkneipenleiter,Mistoepfel,1,0,,30.04.2011,01.05.2011,01:24:46,15,-15,1
1838,Hafenkneipenleiter,Rico,1,0,,30.04.2011,01.05.2011,01:24:59,4,-4,1
1839,Hafenkneipenleiter,KubbJunkie,1,1,,30.04.2011,01.05.2011,01:25:41,7,-7,1
1840,Cheesu,Minu,2,0,,30.04.2011,01.05.2011,14:54:05,18,-18,1
1841,Cheesu / Minu,Samweis / Kubbtaen Jack,1,0,,30.04.2011,01.05.2011,14:55:01,13,-13,2
1842,Kim,sabrina,1,0,,01.05.2011,02.05.2011,14:52:50,4,-4,1
1843,Kim,sabrina,1,0,,01.05.2011,02.05.2011,14:52:50,4,-4,1
1844,haemp,Kim,3,2,,02.05.2011,02.05.2011,17:01:48,6,-6,1
4265,Ursaekta mig da??,Kubbaneros (6),1,0,,12.08.2006,03.05.2011,13:01:06,17,-17,6
4250,Luxe tomtarna,GOFY,0,1,,12.08.2006,03.05.2011,13:01:06,-15,15,6
4249,Maltes Bil & Rep,Skalssorkar,1,0,,12.08.2006,03.05.2011,13:01:06,13,-13,6
4248,Skalssorkar,Luxe tomtarna,1,0,,12.08.2006,03.05.2011,13:01:06,15,-15,6
4245,oevide II,Mosstorps kubbers,0,2,,12.08.2006,03.05.2011,13:01:06,-22,22,6
4247,Maltes Bil & Rep,GOFY,1,0,,12.08.2006,03.05.2011,13:01:06,13,-13,6
4246,Mixkubbarna,Team Ekeby,0,2,,12.08.2006,03.05.2011,13:01:06,-17,17,6
4244,Mandelkubbar (6),Bara Kubb,2,0,,12.08.2006,03.05.2011,13:01:06,22,-22,6
4243,Mulde fritidsby,Kubbikarna,2,0,,12.08.2006,03.05.2011,13:01:06,24,-24,6
4239,Maltes Bil & Rep,Boffens draengar,2,0,,12.08.2006,03.05.2011,13:01:06,21,-21,6
4242,Emmas pojkar,Elefantbajs 2000,0,2,,12.08.2006,03.05.2011,13:01:06,-21,21,6
4241,Stalin Allstars,Kallingarna,0,2,,12.08.2006,03.05.2011,13:01:06,-23,23,6
4240,Korpen Nybro,Rumpnissarna,2,0,,12.08.2006,03.05.2011,13:01:06,21,-21,6
4238,Mosstorps kubbers,Team Ekeby,0,2,,12.08.2006,03.05.2011,13:01:05,-15,15,6
4237,Mulde fritidsby,Mandelkubbar (6),0,2,,12.08.2006,03.05.2011,13:01:05,-23,23,6
4236,Kallingarna,Elefantbajs 2000,0,2,,12.08.2006,03.05.2011,13:01:05,-17,17,6
4235,Maltes Bil & Rep,Korpen Nybro,0,2,,12.08.2006,03.05.2011,13:01:05,-24,24,6
4233,Korpen Nybro,Elefantbajs 2000,0,2,,12.08.2006,03.05.2011,13:01:05,-18,18,6
4234,Mandelkubbar (6),Team Ekeby,0,2,,12.08.2006,03.05.2011,13:01:05,-15,15,6
4232,Korpen Nybro,Mandelkubbar (6),1,0,,12.08.2006,03.05.2011,13:01:05,15,-15,6
4231,Elefantbajs 2000,Team Ekeby,2,0,,12.08.2006,03.05.2011,13:01:05,26,-26,6
4229,Mulde fritidsby,Fantasiloesa,0,1,,06.08.2005,03.05.2011,13:01:01,-15,15,6
4230,Mulde fritidsby,Kubb me Amadeus,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4227,Hajo,Emmas pojkar,0,1,,06.08.2005,03.05.2011,13:01:01,-15,15,6
4228,Goa Gubbar,Berras boys,0,1,,06.08.2005,03.05.2011,13:01:01,-15,15,6
4226,Ursaekta mig da??,Fantasiloesa,0,1,,06.08.2005,03.05.2011,13:01:01,-15,15,6
4225,Emmas pojkar,Berras boys,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4224,Berras boys,Ursaekta mig da??,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4221,Korpen Nybro,Mera Pilsner,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4223,Emmas pojkar,Fantasiloesa,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4222,Stenkulla Byalag,Full,dum & odraeglig,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4219,Korpen Nybro,Full,dum & odraeglig,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4220,Mera Pilsner,Stenkulla Byalag,0,1,,06.08.2005,03.05.2011,13:01:01,-15,15,6
4215,Kubbikarna,Nygards,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4216,Roma Raukers,Sarpetorp / Bjoerkviks IF,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4217,Korpen Nybro,Stenkulla Byalag,1,0,,06.08.2005,03.05.2011,13:01:01,15,-15,6
4218,Full,dum & odraeglig,Mera Pilsner,0,1,,06.08.2005,03.05.2011,13:01:01,-15,15,6
4214,Nygards,Roma Raukers,0,1,,06.08.2005,03.05.2011,13:01:01,-15,15,6
4213,Kubbikarna,Sarpetorp / Bjoerkviks IF,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4212,Sarpetorp / Bjoerkviks IF,Nygards,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4211,Kubbikarna,Roma Raukers,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4191,Emmi Gardell,Sigsarve,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4192,Nybrokorpen 2,Emmi Gardell,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4193,Kubb me Amadeus,oevide II,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4194,Ankarstroems Eftertraedare,Pelles pankakor,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4195,Kubb me Amadeus,Ankarstroems Eftertraedare,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4196,Pelles pankakor,oevide II,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4197,Kubb me Amadeus,Pelles pankakor,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4198,oevide II,Ankarstroems Eftertraedare,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4199,Kauparve,Mandelkubbar (6),0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4200,Thats It,oevide II,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4201,Kauparve,Thats It,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4202,oevide II,Mandelkubbar (6),1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4203,Kauparve,oevide II,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4204,Mandelkubbar (6),Thats It,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4205,Bomsextetten,Granskogarna,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4206,Slite Rangers,Krix Kraalkrexers,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4207,Bomsextetten,Slite Rangers,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4208,Krix Kraalkrexers,Granskogarna,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4209,Bomsextetten,Krix Kraalkrexers,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4210,Granskogarna,Slite Rangers,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4190,Nybrokorpen 2,The Chat Gang,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4188,Nybrokorpen 2,Sigsarve,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4189,The Chat Gang,Emmi Gardell,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4187,Boffens draengar,Gunnebo Ziron,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4186,Goa Gubbar,Mest otur i hela vaerlden,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4185,Mest otur i hela vaerlden,Boffens draengar,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4184,Goa Gubbar,Gunnebo Ziron,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4183,Gunnebo Ziron,Mest otur i hela vaerlden,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4182,Goa Gubbar,Boffens draengar,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4180,Team Ekeby,The Lords of the kubbs,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4181,Silence Mountain,FBI,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4179,The Lords of the kubbs,Silence Mountain,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4177,FBI,The Lords of the kubbs,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4178,Team Ekeby,FBI,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4176,Team Ekeby,Silence Mountain,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4175,Silverminkens Batflykting,Jonssons Trutar,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4174,Elefantbajs 2000,Underbettens underhuvuden,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4173,Underbettens underhuvuden,Silverminkens Batflykting,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4171,Jonssons Trutar,Underbettens underhuvuden,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4172,Elefantbajs 2000,Jonssons Trutar,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4169,Slappers Rone,Stanga oelhaevers,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4170,Elefantbajs 2000,Silverminkens Batflykting,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4168,Mosstorps kubbers,Ursaekta mig da??,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4167,Ursaekta mig da??,Slappers Rone,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4166,Mosstorps kubbers,Stanga oelhaevers,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4165,Stanga oelhaevers,Ursaekta mig da??,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4164,Mosstorps kubbers,Slappers Rone,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4163,Groetlingbo Kubb,Ragnars Toeisar,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4162,Rubb o Kubb,Kubbaneros (6),0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4161,Kubbaneros (6),Groetlingbo Kubb,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4160,Rubb o Kubb,Ragnars Toeisar,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4112,Hajo,Maltes Bil & Rep,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4113,Fantasiloesa,Axis of Evil,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4114,Hajo,Fantasiloesa,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4115,Axis of Evil,Maltes Bil & Rep,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4116,Hajo,Axis of Evil,1,1,,06.08.2005,03.05.2011,13:00:59,0,0,6
4117,Maltes Bil & Rep,Fantasiloesa,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4118,Elefantbajs 2000,Team Ekeby,0,2,,06.08.2005,03.05.2011,13:00:59,-23,23,6
4119,Maltes Bil & Rep,Granskogarna,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4120,Maltes Bil & Rep,Elefantbajs 2000,0,2,,06.08.2005,03.05.2011,13:00:59,-23,23,6
4121,Team Ekeby,Granskogarna,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4122,Maltes Bil & Rep,Lokrume sojde tenders,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4123,Mixkubbarna,Elefantbajs 2000,0,2,,06.08.2005,03.05.2011,13:00:59,-23,23,6
4124,Team Ekeby,Emmi Gardell,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4125,Granskogarna,Kubbikarna,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4126,Maltes Bil & Rep,Mulde fritidsby,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4127,Lokrume sojde tenders,Flintstones,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4128,Mixkubbarna,Kubbaneros (6),2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4129,Mosstorps kubbers,Elefantbajs 2000,0,2,,06.08.2005,03.05.2011,13:00:59,-23,23,6
4130,Team Ekeby,Boffens draengar,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4131,Emmi Gardell,Ankarstroems Eftertraedare,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4132,oevide II,Granskogarna,0,2,,06.08.2005,03.05.2011,13:00:59,-23,23,6
4133,Kubbikarna,Korpen Nybro,2,0,,06.08.2005,03.05.2011,13:00:59,23,-23,6
4134,Mulde fritidsby,Signalgatan,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4135,Eye of the Tiger,Hulte Kubbar,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4136,Mulde fritidsby,Eye of the Tiger,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4137,Hulte Kubbar,Signalgatan,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4138,Mulde fritidsby,Hulte Kubbar,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4139,Signalgatan,Eye of the Tiger,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4140,Berras boys,Fole Hejnum,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4141,Geab: smalband,Lokrume sojde tenders,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4142,Berras boys,Geab: smalband,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4143,Lokrume sojde tenders,Fole Hejnum,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4144,Berras boys,Lokrume sojde tenders,0,1,,06.08.2005,03.05.2011,13:00:59,-15,15,6
4145,Fole Hejnum,Geab: smalband,1,0,,06.08.2005,03.05.2011,13:00:59,15,-15,6
4146,Emmas pojkar,Round up,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4147,Alfa-kubbarna,Flintstones,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4148,Emmas pojkar,Alfa-kubbarna,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4149,Flintstones,Round up,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4150,Emmas pojkar,Flintstones,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4151,Round up,Alfa-kubbarna,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4152,Russgaukar,Mixkubbarna,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4153,Ala Gaenget,Hanssons Himla Spel,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4154,Russgaukar,Ala Gaenget,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4155,Hanssons Himla Spel,Mixkubbarna,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4156,Russgaukar,Hanssons Himla Spel,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4157,Mixkubbarna,Ala Gaenget,1,0,,06.08.2005,03.05.2011,13:01:00,15,-15,6
4158,Rubb o Kubb,Groetlingbo Kubb,0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4159,Ragnars Toeisar,Kubbaneros (6),0,1,,06.08.2005,03.05.2011,13:01:00,-15,15,6
4320,Axis of Evil,Slappers Rone,1,0,,12.08.2006,03.05.2011,13:01:08,16,-16,6
4321,oevide II,Axis of Evil,1,0,,12.08.2006,03.05.2011,13:01:08,14,-14,6
4322,Slappers Rone,Stenkulla Byalag,1,0,,12.08.2006,03.05.2011,13:01:08,16,-16,6
4319,oevide II,Stenkulla Byalag,0,1,,12.08.2006,03.05.2011,13:01:08,-15,15,6
4318,Ankarstroems Eftertraedare,Bara Kubb,0,1,,12.08.2006,03.05.2011,13:01:08,-16,16,6
4317,Krix Kraalkrexers,oevide II,0,1,,12.08.2006,03.05.2011,13:01:08,-15,15,6
4316,oevide II,Ankarstroems Eftertraedare,1,0,,12.08.2006,03.05.2011,13:01:08,16,-16,6
4315,Krix Kraalkrexers,Bara Kubb,0,1,,12.08.2006,03.05.2011,13:01:08,-16,16,6
4314,Bara Kubb,oevide II,1,0,,12.08.2006,03.05.2011,13:01:08,15,-15,6
4313,Krix Kraalkrexers,Ankarstroems Eftertraedare,0,1,,12.08.2006,03.05.2011,13:01:08,-15,15,6
4312,Silence Mountain,Team Kubb-Union,1,0,,12.08.2006,03.05.2011,13:01:08,14,-14,6
4310,Eskelhems kubb,Silence Mountain,0,1,,12.08.2006,03.05.2011,13:01:08,-14,14,6
4311,Mandelkubbar (6),Eskelhems kubb,1,0,,12.08.2006,03.05.2011,13:01:08,14,-14,6
4309,Mandelkubbar (6),Team Kubb-Union,1,0,,12.08.2006,03.05.2011,13:01:08,14,-14,6
4307,Mandelkubbar (6),Silence Mountain,1,0,,12.08.2006,03.05.2011,13:01:08,15,-15,6
4308,Team Kubb-Union,Eskelhems kubb,1,0,,12.08.2006,03.05.2011,13:01:08,15,-15,6
4305,Kubbikarna,KC Mineral Kuebbli (6),1,0,,12.08.2006,03.05.2011,13:01:08,13,-13,6
4306,Lokrume sojde tenders,Ronegubbar,1,0,,12.08.2006,03.05.2011,13:01:08,13,-13,6
4304,KC Mineral Kuebbli (6),Lokrume sojde tenders,0,1,,12.08.2006,03.05.2011,13:01:08,-13,13,6
4303,Kubbikarna,Ronegubbar,1,0,,12.08.2006,03.05.2011,13:01:08,13,-13,6
4302,Ronegubbar,KC Mineral Kuebbli (6),1,0,,12.08.2006,03.05.2011,13:01:08,15,-15,6
4301,Kubbikarna,Lokrume sojde tenders,1,0,,12.08.2006,03.05.2011,13:01:08,15,-15,6
4300,Mulde fritidsby,Roma Raukers,1,0,,12.08.2006,03.05.2011,13:01:08,15,-15,6
4299,Granskogarna,Lokrume kubb,1,0,,12.08.2006,03.05.2011,13:01:08,11,-11,6
4296,Roma Raukers,Lokrume kubb,0,1,,12.08.2006,03.05.2011,13:01:08,-16,16,6
4297,Granskogarna,Roma Raukers,1,0,,12.08.2006,03.05.2011,13:01:08,12,-12,6
4298,Lokrume kubb,Mulde fritidsby,0,1,,12.08.2006,03.05.2011,13:01:08,-14,14,6
4293,Elefantbajs 2000,6 missbrukare,1,0,,12.08.2006,03.05.2011,13:01:08,11,-11,6
4295,Granskogarna,Mulde fritidsby,0,1,,12.08.2006,03.05.2011,13:01:08,-18,18,6
4294,Nybrokorpen 2,Round up,1,0,,12.08.2006,03.05.2011,13:01:08,14,-14,6
4292,6 missbrukare,Nybrokorpen 2,0,1,,12.08.2006,03.05.2011,13:01:08,-14,14,6
4291,Elefantbajs 2000,Round up,1,0,,12.08.2006,03.05.2011,13:01:08,11,-11,6
4289,Elefantbajs 2000,Nybrokorpen 2,1,0,,12.08.2006,03.05.2011,13:01:08,12,-12,6
4290,Round up,6 missbrukare,0,1,,12.08.2006,03.05.2011,13:01:08,-14,14,6
4288,Vet ej,The Lords of the kubbs,0,1,,12.08.2006,03.05.2011,13:01:08,-16,16,6
4287,Emmas pojkar,Fortschritt 99,1,0,,12.08.2006,03.05.2011,13:01:07,12,-12,6
4286,Fortschritt 99,Vet ej,1,0,,12.08.2006,03.05.2011,13:01:07,15,-15,6
4285,Emmas pojkar,The Lords of the kubbs,1,0,,12.08.2006,03.05.2011,13:01:07,12,-12,6
4284,The Lords of the kubbs,Fortschritt 99,0,1,,12.08.2006,03.05.2011,13:01:07,-14,14,6
4283,Emmas pojkar,Vet ej,1,0,,12.08.2006,03.05.2011,13:01:07,12,-12,6
4282,Flintstones,Ner med Kungen,1,0,,12.08.2006,03.05.2011,13:01:07,14,-14,6
4281,Kallingarna,Vem F*n aer Lundby,1,0,,12.08.2006,03.05.2011,13:01:07,15,-15,6
4280,Vem F*n aer Lundby,Flintstones,0,1,,12.08.2006,03.05.2011,13:01:07,-14,14,6
4279,Kallingarna,Ner med Kungen,1,0,,12.08.2006,03.05.2011,13:01:07,15,-15,6
4277,Kallingarna,Flintstones,1,0,,12.08.2006,03.05.2011,13:01:06,16,-16,6
4278,Ner med Kungen,Vem F*n aer Lundby,1,0,,12.08.2006,03.05.2011,13:01:06,15,-15,6
4276,Thats It,Ragnars Toeisar,1,0,,12.08.2006,03.05.2011,13:01:06,15,-15,6
4274,Stalin Allstars,Thats It,1,0,,12.08.2006,03.05.2011,13:01:06,14,-14,6
4275,Mest otur i hela vaerlden,Stalin Allstars,0,1,,12.08.2006,03.05.2011,13:01:06,-16,16,6
4273,Mest otur i hela vaerlden,Ragnars Toeisar,1,0,,12.08.2006,03.05.2011,13:01:06,14,-14,6
4272,Ragnars Toeisar,Stalin Allstars,0,1,,12.08.2006,03.05.2011,13:01:06,-14,14,6
4271,Mest otur i hela vaerlden,Thats It,1,0,,12.08.2006,03.05.2011,13:01:06,14,-14,6
4269,Ursaekta mig da??,Rumpnissarna,0,1,,12.08.2006,03.05.2011,13:01:06,-14,14,6
4270,Kubbaneros (6),De Sex Kubbetoererna,1,0,,12.08.2006,03.05.2011,13:01:06,14,-14,6
4266,De Sex Kubbetoererna,Rumpnissarna,0,1,,12.08.2006,03.05.2011,13:01:06,-15,15,6
4267,Ursaekta mig da??,De Sex Kubbetoererna,1,0,,12.08.2006,03.05.2011,13:01:06,16,-16,6
4268,Rumpnissarna,Kubbaneros (6),1,0,,12.08.2006,03.05.2011,13:01:06,16,-16,6
4251,Maltes Bil & Rep,Luxe tomtarna,1,0,,12.08.2006,03.05.2011,13:01:06,13,-13,6
4252,GOFY,Skalssorkar,1,0,,12.08.2006,03.05.2011,13:01:06,15,-15,6
4253,Emmi Gardell,Boffens draengar,0,1,,12.08.2006,03.05.2011,13:01:06,-16,16,6
4254,Sarpetorp,RoNae,1,0,,12.08.2006,03.05.2011,13:01:06,15,-15,6
4255,Emmi Gardell,Sarpetorp,1,0,,12.08.2006,03.05.2011,13:01:06,13,-13,6
4256,RoNae,Boffens draengar,0,1,,12.08.2006,03.05.2011,13:01:06,-14,14,6
4257,Emmi Gardell,RoNae,1,0,,12.08.2006,03.05.2011,13:01:06,13,-13,6
4258,Boffens draengar,Sarpetorp,1,0,,12.08.2006,03.05.2011,13:01:06,14,-14,6
4259,Korpen Nybro,Jonssons Trutar,1,0,,12.08.2006,03.05.2011,13:01:06,15,-15,6
